"Routing_plan","FRRR_id_rgt","FRRR_AA","FRRR_AAs","FRRR_OvC","FRRR_TrC","FRRR_SlC","FRRR_RP","FRRR_AL","FRRR_WT","FRRR_RD","FRRR_RCD","FRRR_Ovt","FRRR_OvWt","FRRR_RV","FRRR_SNA","FRRR_RAA","FRRR_RSAA","FRRR_RSLA","FRRR_TRAS","SRRR_id_rgt","SRRR_AA","SRRR_AAs","SRRR_OvC","SRRR_TrC","SRRR_SlC","SRRR_RP","SRRR_AL","SRRR_WT","SRRR_RD","SRRR_RCD","SRRR_Ovt","SRRR_OvWt","SRRR_RV","SRRR_SNA","SRRR_RAA","SRRR_RSAA","SRRR_RSLA","SRRR_TRAS"
"120/10/140/Specialty/50a","9458365","1107","4.97513647310007","8.2537707928981","56.6397657896825","0","4026000","4.49740641953619","2963.01412744864","1.01222698519377","0.317061175005688","328.282083631948","0.553877756737313","3627350.404167","Inf","3.72506300084394","4.98978070948378","0.560271879587595","0.0690320296303731","15835511","1761","7.97721146670528","14.4029804705193","110.124257412997","0","7404000","7.25249384132598","4726.00607901143","2.15543924997036","0.543333112266355","652.484967203315","1.10450464377575","6729515.867834","Inf","5.86112211401691","7.99208078677713","0.840960840289503","0.0981079154945016"
"45/15/60/1-4/15s","7574276","666","3.87664570339048","8.35307947866087","66.8735496501462","0","5206500","3.78196457251307","2383.22291666667","2.44872568725645","0.527395073576913","213.849404761905","0.361002726176557","4921787.529","Inf","3.13126442769","3.79660419842174","0.245872904198027","0.171075233380567","11899101","1014","5.89489273184742","11.0721765760967","104.155106541373","0","7782000","5.6288787697361","3585.65907642089","3.5203870117355","0.796244870096613","290.067275345622","0.486782754105964","7309821.032","Inf","4.62213525988046","5.79989816580354","0.408985146126614","0.174740604419204"
"90/10/180/Specialty/15q","7562534","383","3.98901098901099","0","42.3539668131309","0","1155000","3.46483605932454","2365.40098901099","0.833245713447125","0.228327551927902","417.424615384615","0.704278812280683","1004121.236667","Inf","3.04460307109447","3.95535714285714","0.535163940675458","0.0651879343552976","15761254","674","7.97674731182796","0","91.5879012739869","0","1962000","6.86492459255345","4689.11794661277","1.73636032089374","0.493861299996119","553.574901056798","0.941213176499972","1709172.121667","Inf","6.03525752272946","7.88199300699301","1.13507540744655","0.0717334827635329"
"45/15/60/1-4/15c","9458396","443","4.6926152010532","1.875","89.890655957162","0","4372500","4.73225778825066","3073.65882352941","2.9170255150213","0.679922342496055","189.188235294118","0.308396671545566","4141422.957833","Inf","3.92272676968923","4.54707190619275","0.27281320566415","0.160197401576712","11962469","453","5.9875","2.5253164556962","95.6031076799633","0","3753000","5.60508609301135","3626.72123015873","3.14686574392676","0.718214511721871","181.868452380952","0.300327468965623","3516049.237501","Inf","4.82094031659145","5.98154981549816","0.404666486110872","0.127145375690525"
"FSSwk2/wk4/90/0/60/20ai","7525978","417","2.67476139715854","13.9276913188932","41.5133356039091","0","1581000","3.49840835652945","2267.38204265794","0.567836362801053","0.204834661503242","263.289273114387","0.464313548090798","1401834.813333","Inf","2.96732267669614","3.14040553518957","0.569796793746269","0.0478611725904175","9859419","588","3.52589473121147","15.4835661423178","52.7503205726735","0","1690500","3.9882051765257","2841.40793342857","0.706913396623791","0.245987282192205","427.597301982972","0.75240580232948","1407064.460001","Inf","3.71368871976257","3.9614018435349","1.22431251497412","0.0482078485902978"
"70/15/100/1-3/10we","9457935","1482","4.79426682870587","6.60639904516995","128.037912289287","0","17121000","4.67291627690343","3046.82762765314","3.20817139043845","0.458927304736133","581.197762160353","0.952649825205852","16009034.307166","Inf","3.6768812462245","4.72015495989866","0.341346013964445","0.230867312991317","13862662","2159","6.91125178537716","9.50731338612441","161.987791064111","0","23157000","6.51968580864365","4238.08879586144","4.0056768695964","0.59643059402976","1039.59754980549","1.71966374714537","21574012.249833","Inf","5.24875420411128","6.87670372823079","0.501974711038223","0.191813427559912"
"90/10/180/Specialty/15h","7526183","64","3.95","0","66.1998987854251","0","195000","3.65793026656375","2444.25","0.74424435449299","0.295724618915748","104","0.168901712336067","178392.3355","Inf","2.57659479958837","3.73684210526316","0.34206973343625","0.105962974327503","13856474","117","6.82307692307692","0","120.296192696193","0","432000","6.49949570871139","4333.25","1.7959482800744","0.64889845686692","238.25","0.380253854317475","401030.601166","Inf","4.89174827435349","6.26960257787325","0.500504291288605","0.116613781034251"
"70/30/30/10","5642782","392","2.73245044445501","0.304347826086957","77.9810942163427","0","1663500","2.64402478078865","2253.14921394395","1.75446930924161","0.283587236552215","387.302802460697","0.515965541693467","1470877.283001","Inf","2.2995069124877","2.58810887643638","0.357681495871926","0.177612784876203","11719002","692","5.15618627403768","7.85839589858122","154.754442081921","1281.34126984127","4857000","5.34673787355035","4429.40856307435","3.54984258427933","0.571542813200891","836.044152046784","1.13298801056295","4502365.011833","Inf","4.67382385342526","4.96071443503834","1.65793533555314","0.167700099248358"
"120/20/180/1-3/0j","7575632","247","4","4.90396363060563","94.3570557265479","0","2227500","3.79488385663992","2037.31962481963","2.35525017945323","0.368335673479686","89.1659451659452","0.175391809422138","2134567.869833","0","2.8127846476889","4","0.218999731603743","0.247798918095778","11869691","374","5.95908922621251","4.32128851540616","142.463270819095","0","4102500","5.7672322138183","3276.36686091686","3.87084491849742","0.580443269134839","227.25811965812","0.409107217487233","3949398.588667","Inf","4.33967266074427","5.97996604414261","0.241833456540249","0.24685956144"
"FSSwk2/wk4/90/0/60/20aj","11341354","503","4.64964263618847","9.39841526607979","67.3648161365562","0","1048500","3.83528272906149","3610.24353025693","1.14412378802281","0.280665732210927","764.318593040665","1.26864546461713","705096.981667","Inf","4.72023315625072","4.65374534322036","2.29020444526289","0.0512082428034878","19760539","836","8.01355057377648","6.59191667544575","125.297347252882","0","2136000","6.79243876263098","6125.44908459143","1.74892451399412","0.432064346573612","1265.96160975662","2.06659264283698","1544048.808332","Inf","7.61674646540013","8.53353189407547","3.27793254457669","0.0545859039165447"
"70/20/100/1-4/10","9458393","1355","4.92148032379177","4.35502915263234","114.85212999828","383.095709570957","13146750","4.68238546086572","3085.17703849833","3.10886828573727","0.605663586370347","345.388186339137","0.559619758566306","12317967.018501","Inf","3.67627938869133","4.87944347082","0.430463010389891","0.223895356369498","9872241","1358","4.89662524164756","3.14465191550048","120.235076569866","40.3122050622051","14053200","4.70680894273407","3067.4832836809","3.12704352809895","0.573686546861032","291.612311596602","0.47575347950653","13227436.559667","Inf","3.62473575637873","4.85264981957213","0.312844077002835","0.23728539825452"
"60/30/120/1-5/10!","9458557","2822","4.53677037947842","6.90512060838267","89.2261877944778","0","24682650","4.66201032990812","2924.5225444398","2.57495024060434","0.329113517503225","612.718027346747","1.04814970334303","22999684.457917","Inf","3.79966023245165","4.25752434574644","0.35761415990377","0.162767734727594","7923962","2005","3.70116154439933","5.65544959388372","71.7580133349678","0","16731000","3.7303383896667","2327.67856751677","1.99403498254345","0.274440536242932","410.238405186899","0.70596239306702","15598607.245","Inf","3.04481768027643","3.50509116392359","0.287138587913517","0.156514018103141"
"50/20/160/1-2/10 c","9460291","4363","4.92003125156675","1.62030964533255","94.273671473462","82.466068265407","41477250","4.80641480226061","3088.97966398681","3.34178743500432","0.587984075252847","299.22478870336","0.483798800542233","39872691.019333","Inf","3.86313659439909","4.86662681349498","0.219187904483455","0.197167502255067","21680814","4691","10.5598084213682","3.96914644412178","204.084173585952","98.2582510152478","42340650","10.5110940254221","6801.7939597354","7.20138492737955","1.29885777146753","754.860195830554","1.22066295894639","40537716.598334","Inf","8.49132395191786","10.223397151764","0.530270540519974","0.19347248716966"
"100/20/180/1-2/10 c","7603359","3122","3.80647928022287","9.4863105363357","77.6501066181286","0","56757000","3.84733418492552","2381.00438475743","2.81227749581405","0.431784613272274","313.67394326003","0.539640223257001","55428200.719999","Inf","3.13224930253506","3.72941509007287","0.166026751285885","0.194343679312766","23655814","5576","11.865244492092","4.69546053427608","239.927942523797","97.7874378962131","86890230","11.5228121040733","7496.56592757448","8.11507980366855","1.31654860027988","918.400342389134","1.46818273245426","84474142.271667","Inf","9.15394773527429","11.7593368846104","0.49394810526776","0.21051288249349"
"Bo-1 60/30/60/15","11313255","613","5.4674604345207","36.5108650828444","216.703436140873","0","5005500","5.51385441927105","4030.42267686547","3.45702043510735","0.43339088403575","568.067617736954","0.841677827737039","4635644.339","Inf","3.93646235304524","5.55730064475505","0.541592576610589","0.300018597717023","7907346","315","3.76810915898618","4.07507677842335","109.872856974956","0","2070000","3.7132402832709","2562.05","2.32977093259384","0.367764205687532","234.05","0.362993120595052","1918306.573499","Inf","2.83850063710452","3.7052890210785","0.291383884291913","0.244966595759906"
"50/10/180 RUN SECOND","5669935","190","2.61583011583012","0.534722222222222","59.5044191919192","0","1702500","2.86636735855517","1901.69565217391","1.83862640734465","0.352207892014187","142.391304347826","0.221844197890796","1641291.978","Inf","2.30153041037726","2.37564009692004","0.13878415659634","0.185372322183863","5950522","313","2.85355063956759","0","58.5333181755204","0","2373000","2.88174996925451","1832.79861111111","1.71965279038798","0.330982928509477","137.781944444444","0.225484798461876","2279305.139999","Inf","2.2657524552599","2.72475229475576","0.118250030745491","0.1853540616013"
"150/10/120/1-5/5","11346771","586","5.71551731679361","6.40303156146179","155.471416219439","0","4920000","5.69383428132674","3616.88888888889","3.30064484297083","0.518671530014537","487.478279030911","0.809662574731051","4678870.594001","Inf","4.1439626859982","5.52684756188951","0.324118455121142","0.246302411225902","13891965","659","6.71014290858905","6.19255739413073","185.15457746375","0","5461500","6.61265583243329","4208.69412218329","3.92449402236103","0.604807615332403","711.037297240084","1.18622333309538","5171134.9635","Inf","4.85545950366473","6.52467327845545","0.406205207274326","0.245450060126672"
"Bo-3 200/unl/180/7","9471988","412","4.67180555555556","24.3023419239292","199.071581945738","0","4128000","4.64620101961918","3428.50777000777","2.84820856872983","0.347621978682893","573.612665112665","0.836210126217549","3846765.852166","Inf","3.18764202048973","4.54793846402238","0.38177781689778","0.324600092532798","7921035","370","3.83807408118564","4.79169830268487","132.994748314099","0","3660000","3.76222735056949","2674.63333333333","2.36136743801417","0.316337965003643","296.633333333333","0.440586493079484","3444647.993666","Inf","2.67659915183012","3.75612685092032","0.241412375363032","0.300053589900173"
"90/10/110/1-1/10","5632554","1088","2.90130173315795","1.0091819475394","64.6808931744886","99.2619808306709","18908850","2.91583942152352","1836.97283317272","1.85779616198204","0.279516022186077","255.821537894677","0.417718269043668","18378237.059","Inf","2.23273113462806","2.91508003047639","0.100610551241284","0.212749636446992","13879783","2487","6.72669261898892","4.70103579300878","150.440922276662","0","41329500","6.79605628248074","4261.36498325327","4.28105175985907","0.629791588025404","568.83835897024","0.935752408656219","40128983.145167","Inf","5.17932104456199","6.74069976407906","0.211655115171557","0.21459665091065"
"65/15/160/1-2/10","7566110","1824","3.80581741057005","0.845570771967462","74.4406776659218","0","26247000","3.8668374282195","2426.93657811601","2.41701069773009","0.390037469015405","221.494809402246","0.36515403944891","25372008.063833","Inf","3.06823009296875","3.91670377004695","0.134715458525062","0.183490969944746","7962626","1743","3.8797400185946","0.786220450121428","72.0730899280086","0","21589500","3.86323516164041","2440.83834672989","2.3772308896448","0.418138206347166","207.338717911003","0.339431966531061","20869590.735167","Inf","3.07482900364332","3.92701340984029","0.142452487259899","0.17853688438968"
"110/30/200/1-1/0","7541165","1772","3.93966605674492","1.08429524313878","86.3276308531677","0","30625500","3.88057070480901","2461.00427757011","2.54518857211829","0.363216722343448","271.965477316399","0.441968012790556","29708149.3155","Inf","2.98375163478385","3.94787187488415","0.121565605717587","0.21658059027176","17747900","4029","8.89704752920753","2.7742845218876","185.539530012606","0","65527500","8.7451280661988","5584.11435555104","5.64782755887443","0.885552476357808","535.689536437506","0.862684636725253","63690793.854335","Inf","6.74076918335334","8.88841178316441","0.261846645630781","0.210237303592223"
"FSSwk2/wk4/65/10/60/50a","7527973","18","4","0","10","0","27000","2.8765","2160","0.475232198142415","0.553059040949324","105","0.166176470588235","17250.75","0","3.55555555555556","4","1.1235","0.0138888888888889","13840521","52","6.48974358974359","0","44.7666666666667","0","105000","3.44752592593333","4457.5","0.792986484211171","0.140154093137377","475","0.747413938252897","66359.416667","Inf","5.3756608828138","5.39035087719298","3.55247407406667","0.033127687418209"
"FSSwk2/wk4/65/0/60/50","11346873","334","4.63607337577709","0.234375","56.4658819348418","0","889500","4.99857651226382","3670.05049019608","1.00227004081227","0.337065021878548","400.343382352941","0.652484626820106","755259.171667","Inf","4.55167367547704","3.09125106013641","1.00484814527042","0.0528595067947321","9880675","235","3.61260961516299","4.15151515151515","45.7159054757544","12.6","631500","4.3111297771713","3018.58058608059","0.986438522411909","0.364958859074934","301.025641025641","0.496304359396763","550895.858334","Inf","3.94479130377926","2.1618356292896","0.802571407558843","0.05282999978764"
"60/30/180/1-4/20'","5681606","1109","2.91389788905253","3.37750377950311","65.5509153959045","0","5710500","2.69654844347512","1921.92360917487","2.00514107585157","0.371576088003447","263.557399809948","0.41137467909695","5137713.262","Inf","2.25571546419585","2.90105996747711","0.317791436378215","0.220902023209166","5818670","1055","2.89618119415365","1.13209668959523","63.4522489472343","0","5733000","2.73184250081838","1894.32932263815","1.95305670875356","0.36951236132231","245.210784313725","0.388717104954991","5217652.201833","Inf","2.24890683951463","2.85056390977444","0.271638903029336","0.217525333019672"
"70/10/120/Specialty/5","9425737","314","4.97142857142857","0.220588235294118","58.7165386420751","0","1176000","4.51487084795988","3056.50049019608","1.15079654926358","0.358939923908858","371.793382352941","0.605965232506247","1060176.710501","Inf","3.78435488223842","4.90196078431373","0.487532998193967","0.0747425809440856","15767312","427","7.94857642357642","7.61952961215933","98.5154542861592","10.828125","1551375","7.27932227055973","4838.91391941392","1.97886672563428","0.669313435945288","440.69826007326","0.724811828222224","1417340.379332","Inf","6.0882886697676","7.42747069462245","0.891483327419213","0.0781017805512165"
"120/25/180/1-1/0","9425834","1645","4.8305557046731","2.91654477203968","121.915766945604","1.79008746355685","23819250","4.80595042542206","3110.77505442695","3.25923245007096","0.386058786337636","366.257309906372","0.588659696486442","22896963.5975","Inf","3.64110348149336","4.80687418943396","0.200212362176114","0.243257678129727","11888626","1913","5.92352082644617","1.60014251253241","142.66162097748","0","27526500","5.76021328748098","3697.30191885965","3.5625298300259","0.429705207051558","482.046538220551","0.784530228843291","26439972.707834","Inf","4.32024163249461","5.91407453531799","0.243908894194069","0.23001504296573"
"FSSwk2/wk4/90/20/90/5","9425530","111","4.51590345138732","4.58620689655172","76.2397058823529","0","409500","4.19162394233893","3009.33333333333","1.36478037042699","0.28970393090526","535.333333333333","0.893679031612179","344312.955","Inf","3.79013676553411","3.73627136805135","0.830323252380538","0.115695613646433","11916041","137","5.02809878844362","17.2907334211682","131.589066870074","0","516000","4.69594908610502","3604.75","2.31925913260097","0.291034819338348","856.666666666667","1.4316785776078","417077.714999","Inf","4.26063955299293","3.67444133095412","1.45212243925309","0.180012483528677"
"60/20/120/Specialty/20","5620587","961","2.99750623441397","4.08883065455393","25.5922517276186","25.1823899371069","3792375","2.67297073907993","1771.82075914888","0.582733766603637","0.225609421064898","140.364815844406","0.237808318380345","3407576.547834","Inf","2.36831624219267","2.95395948434622","0.419207351025758","0.0515632765285169","15783583","2986","7.99677419354839","8.8071481447333","66.5796209061147","0","10111500","7.07732540039068","4782.34654998904","1.71920748532926","0.637044752141591","419.568935652611","0.701957103146992","8957326.3865","Inf","6.43446942006873","7.94692144373673","0.986196717263925","0.0523163277512884"
"100/15/120/1-4/8","5645219","351","2.92446633825944","0","55.3849311636414","0","3289500","2.83613886195598","1841.29239766082","2.12645850138833","0.430469010392475","196.547619047619","0.319115162529919","3114204.195166","Inf","2.38748127969489","2.88259462697585","0.163861138044021","0.182911325496466","13898981","756","6.86002143562698","0.800146135432026","131.935632086487","0","6513000","6.64076066219172","4264.75238095238","4.3576977201263","0.869443124194164","427.6875","0.702702495233972","6171955.520168","Inf","5.46803029063821","6.75978804913238","0.36045804360586","0.174521660387808"
"55/15/100/1-4/10","9462789","1583","4.63047396675079","10.7828214688191","106.509444587357","0","8242500","4.42038080059783","3020.242038095","3.13822874818654","0.517431057480356","299.147202451374","0.495116174140241","7284235.470833","Inf","3.75393302663064","4.55295541054998","0.62946832065877","0.208071745432783","11902480","1996","5.70196928528566","1.49205308864493","127.451907948023","0","10522500","5.28379474644225","3641.97826469708","3.37324039938767","0.543530380183614","468.060468602194","0.773212018134547","9286930.115334","Inf","4.42188167285401","5.63928149303539","0.724473852930741","0.199588274662266"
"90/25/90/1-4/5","9437729","614","4.81187490947084","0.590551181102362","88.9004795212946","0","7500000","4.87663688760191","2975.14860541505","3.39671989770575","0.60536940942183","240.636971215919","0.405642232900263","7314643.877666","Inf","3.82694048413385","4.7705594319532","0.124514125289436","0.208842796701717","17810391","1003","8.56489212549262","4.90750988142292","161.328300977852","720.048309178744","11707800","8.75632373939812","5356.51330107801","6.13141930818121","1.11370218981963","482.164012080111","0.812699285010951","11392061.036501","Inf","6.99107848012699","8.4168588621083","0.396953581863418","0.196061203980374"
"90/30/60/1-5/10","9474645","131","3.7796580701246","0","131.461040770823","0","724500","4.49305181895577","3187.82857142857","1.40382255069814","0.234804707668097","107.042857142857","0.16775042693419","659216.997833","Inf","3.03812116118896","3.4216830647167","0.506948181044229","0.180204766940924","9793234","103","3.65790963600294","0","148.674325674326","0","660000","4.55323465166549","3168.72142857143","1.19514925386679","0.213444044367645","96.5357142857143","0.151708784662063","605323.415332","Inf","2.80131551955092","3.66513637084979","0.446765348334508","0.189419947808302"
"60/10/120 RUN 1ST","45216525","302","23.128410276514","0.333333333333333","466.794833597775","0","1056000","17.1259978362809","14681.5","14.1222634496811","2.33443593434081","638.75","1.0274592979576","761367.745668","Inf","18.1701746189799","22.4729531898181","6.87442951414644","0.184557663272372","43452512","238","20.381187440011","0","415.94772033522","0","820500","14.548841235708","13376.9166666667","11.4613206068413","1.72026977444248","558.416666666667","0.898167860338275","545907.829667","Inf","16.3353397869237","19.4522254158209","7.45115876429195","0.178310896257857"
"Min/UNL/200/1-4/5","7553821","102","3.61666666666667","0.733212341197822","168.542118226601","0","1489500","3.79010882140565","2738.93333333333","2.31796883649853","0.257983694987767","384.1","0.552953608296749","1412321.239833","Inf","2.39109363195874","3.4794972783634","0.211137123804655","0.391052477850258","15764236","202","7.29449532734762","4.13793103448276","315.68071545176","0","4228500","7.71560708310157","5378.1","4.79983207327163","0.609580618351577","642.266666666667","0.943768709118399","4086220.949334","Inf","5.14838001172877","7.48242839861444","0.286242099466895","0.33629286674972"
"100/30/200/Specialty/0","9450720","1132","4.98801703163017","14.9555960718153","87.0021790684568","2.54771784232365","4039875","4.31893678737199","2919.06221130533","1.81229632650252","0.354280017004643","211.526908371774","0.362594628108247","3489305.861167","Inf","3.68508227150728","4.94785864444751","0.795996147296597","0.128949480104032","17785064","2138","8.98192508834503","3.68274821177727","157.008707273825","0","8308500","7.79025611050638","5335.64367235828","3.03597042464552","0.566949831514679","502.097901682326","0.847655036677437","7206361.892167","Inf","6.53053493444683","8.79400026323319","1.23430567246017","0.127140256534094"
"120/unl/ 120","13244099","274","6.58594968000595","0","228.889808556408","551.651162790698","3492750","6.35591859796998","4136.775","3.68044626765137","0.637198380572937","390.933333333333","0.661352587127894","3190380.107","Inf","4.91976615812997","6.52105254996514","1.00895856308553","0.223003829472637","13927862","325","6.59788475497338","10.4199507389163","231.349400690054","566.942307692308","4005750","6.32046721332413","4058.47441447441","3.70468690996493","0.568811753355579","394.968614718615","0.6806303418438","3652573.393667","Inf","4.80469494953482","6.47524147679215","1.08350167777992","0.242482761712206"
"Specialty","7517925","128","3.82844272844273","8.69301470588235","66.1642060821194","0","340500","3.0116591426478","2493.54166666667","0.886376559668796","0.160527053951794","185.152777777778","0.294113667679767","260322.7675","Inf","2.76652136934578","3.15583580353019","1.07322659177282","0.0989166457793745","5961558","142","2.96295025728988","0","58.4109686609687","0","442500","2.20790965762644","1847.09826839827","0.60023973646459","0.118731021527256","219.216883116883","0.356476852188368","334688.452333","Inf","1.92151130331158","2.84062737161649","0.792090342373556","0.109816801689886"
"90/20/120/7x","7564043","313","3.7701130546659","10.0823490422069","82.3853251107023","0","2305500","3.82936626039682","2388.85970695971","2.50085282814278","0.485289585689019","153.141391941392","0.255557497221052","2207285.361333","Inf","3.05345448158747","3.56979721468599","0.203920883512394","0.193138418608845","13865446","486","6.60286768182943","10.5962509048604","148.826929271449","0","3847500","6.71555146845432","4170.04752791069","4.80927801809348","0.854711159715709","299.627299308878","0.503727016730898","3689646.529166","Inf","5.36364227423163","6.29469915933066","0.317306312956463","0.208499793163044"
"120/unl/ 200","9463611","201","4.72366103266296","0.976744186046512","162.02342192691","551.651162790698","2667750","4.5557254778251","2963.775","2.67709369191109","0.455036693705773","292.6","0.493850590864589","2446288.714167","Inf","3.50369931282669","4.6982071605875","0.811210506759818","0.229445555077562","1931868","47","1","37.0851063829787","34.5106382978723","0","543000","0.894649073051565","634","0.536134212790364","0.0842636723036345","86.3636363636364","0.136220246630341","485794.446667","0","0.697444506621899","1","0.185599545732965","0.232578147404646"
"90/10/60","5621099","16","2.8","0","76.5","0","55500","1.36965555555556","1719","1.85909644329403","0.410628885315046","7","0.0116666666666667","25348.25","Inf","2.21074820509079","2.71428571428571","1.63034444444444","0.225712623618383","7906980","20","3.83333333333333","0","93.0333333333333","0","66000","1.71786275613276","2329","2.43730333899264","0.600346042679349","0","0","28806.525","Inf","3.02048800584483","3.73333333333333","2.28213724386724","0.200515242593388"
"90/10/150/Specialty/50","9478628","128","4.95454545454546","0","81.5244831796556","0","514500","4.51955465059631","3119.98214285714","0.821358091571714","0.295493618877957","136.142857142857","0.217694444384572","470935.771833","Inf","3.29458597875429","4.79591836734694","0.480445349403688","0.0859437153371986","3953848","52","1.96551724137931","0","39.0535714285714","0","373500","1.87727220729807","1265.28571428571","0.415432352786697","0.117719423006353","73.8571428571429","0.116636045300245","355112.4105","Inf","1.29299801227206","1.94736842105263","0.122727792701932","0.113582477136728"
"90/10/60/1-1/10","7593286","587","3.93419913419913","11.9019908429401","86.9458819775597","0","8854500","3.86742386523995","2414.28137651822","2.56501670043044","0.369066808352375","269.044534412955","0.445491871414254","8566908.838834","Inf","2.98428002243974","3.93850335710801","0.142096674973488","0.218474747517094","13787513","991","6.78860817566376","9.83774050185066","143.02888389963","0","16164000","6.77937006060475","4304.31173011528","4.44416634013032","0.623425812270511","446.558123644944","0.725628452092909","15665226.257","Inf","5.3130556141268","6.73842768162679","0.231036962202265","0.201218631384174"
"Min/UNL/180/1-4/5","9429683","199","4.68715477680434","11.873023715415","91.4978590250329","0","876000","4.60620824053162","3096.12380952381","3.35997015459068","0.598935944730622","385.147619047619","0.623234792734497","808385.717834","Inf","3.86158047493251","4.588358968595","0.461904694674736","0.196512997819086","13822954","273","6.45109520969986","8.12609649122807","163.061442606915","0","1474500","6.3652702178545","4513.84285714286","4.86442661546432","0.76209306947786","488.842857142857","0.758024064489102","1353659.068667","Inf","5.13818433473764","6.28587882946444","0.674316243585538","0.252602839730058"
"FSSwk2/wk4/55/10/60/50","11350404","1952","4.51927885845582","27.6106437146389","67.2008269901667","0","5778000","5.28482249484982","3550.56024547348","1.94177257443221","0.508092106646266","487.112890540832","0.820044622119988","5088550.682666","Inf","4.69369443740502","3.56901326577921","0.948615028935347","0.0909570869323197","9839943","1514","3.70148346660629","7.39777955422596","47.9467637276407","0","4351500","4.42281248641395","2917.9515867985","1.47731099101619","0.451500084829371","389.761710500604","0.667946565555657","3856927.703667","Inf","4.04747909740925","2.85772146831568","0.640789199671109","0.0697396143241613"
"70/10/60/Specialty/7","9453673","879","4.99492385786802","1.42597638165859","49.8138794702834","0","2755500","4.43398485713085","3023.17932122344","0.997542234471169","0.354563295008116","540.28028888323","0.895359270593763","2437759.435334","Inf","3.8387774213126","4.97742663656885","0.577660684514459","0.0601163123654741","15809636","1361","8","1.56425568722791","65.726255681677","0","4165500","7.19500587036613","4797.40460406277","1.45764993232087","0.61235330278527","776.791604768922","1.29729085271526","3747027.922332","0","6.31520464309693","8","0.81953398834154","0.0485043773999194"
"Min/UNL/120/1-4/0","7593566","82","3.75201465201465","25.1580952380952","116.241587301587","0","280500","3.45866870955796","2384.75","2.34257968467747","0.32179845132287","466","0.811606822855135","240907.389834","Inf","2.75048396542503","3.57897763210856","0.675831732528687","0.28933850508439","11904731","88","5.52591036414566","49.5909090909091","163.671212121212","0","298500","5.26557329417456","3327.5","3.35367209642178","0.404029462291959","577.5","1.09675338651644","262100.183167","Inf","3.90381047261521","5.24347454000856","1.05577937276634","0.310092662158778"
"Min/UNL/60/1-3/5","11351549","158","5.67193502039303","0","136.140323063523","0","714000","5.58888471815736","3627.4","3.27432679195446","0.669151763317458","196.9","0.32784521680435","667576.230999","Inf","4.33319998316064","5.50964845102614","0.411115281842637","0.211804598334896","7930431","110","3.81617278391472","0","95.2","0","574500","3.75819272652265","2409.83333333333","2.2225384895691","0.431150092715671","69.8333333333333","0.11572150860891","541353.213833","Inf","2.85416672175993","3.79029480785706","0.241807273477351","0.224185628328377"
"Min/30/60/1-4/50","9466065","79","4.02598162071846","22.4166666666667","147.65014619883","0","357000","4.18904491327182","2890.16666666667","2.56489245012432","0.285699868157058","323.916666666667","0.556077053590603","311736.847333","Inf","3.23994991801843","3.66505483284932","0.924751383024477","0.27694481287123","9866153","83","4.30515873015873","2.36842105263158","153.475130133025","0","367500","4.45471832841649","2979.91666666667","2.45417287969189","0.336758278311218","336.166666666667","0.570383611060415","329902.835501","Inf","3.15304873611718","4.05121516164994","0.559704748506583","0.289465589082469"
"Min/60/60/1-3/10","9466325","164","4.52518227529855","0","147.481440781441","0","2064000","4.79415645417289","2955.37857142857","2.69258420474834","0.356809979127443","384.592857142857","0.650483829131571","1980122.392666","Inf","3.31357339279554","4.70624409660133","0.205843545827114","0.271101357573238","9949563","175","4.44853232758991","4.31428571428571","129.772807017544","0","2589000","4.82381894330126","2963.69047619048","2.75390280484235","0.363158018260907","384.714285714286","0.652149008865758","2499778.849333","Inf","3.44965716983138","4.75524753815611","0.186089193181677","0.247583852179152"
"FSSwk2/wk4/100/10/160/50","11350735","190","4.90401054883814","0.0487804878048781","53.9286218999795","0","528000","5.36239329157376","3593.87128427128","1.04585134104603","0.452250855825117","124.113708513709","0.206022790394385","478413.2005","Inf","4.69100425273409","3.49457132062897","0.637994305325462","0.0524997904079769","11852857","194","4.44743773682081","22.1024619069996","58.8367599949779","0","561000","5.3866613155343","3457.55555555556","1.1062201115274","0.396697509800504","350.638888888889","0.607816555826813","504332.695833","Inf","4.56214897422974","2.162746054282","0.80650939045908","0.0586959316151424"
"FSSwk2/wk4/75/15/60/10","9453418","119","3.22012001969715","0","63.4149057464275","0","327000","4.03417793390829","2962.23214285714","0.85686271233635","0.213224182450272","175.714285714286","0.296869665605499","265622.18","Inf","3.53546010438128","1.24240736711463","0.965822066091713","0.0708623443952136","9896131","101","3.48191234053303","0","49.5474734965757","0","340500","4.41680195059747","2962","1.20629453643577","0.384989771174113","227","0.383433764238482","299952.080001","Inf","3.97161500561605","1.70905147109061","0.583198049402527","0.0636506864731038"
"Min/60/60/1-4/0","9466435","77","4.73145933014354","0","150.877192982456","0","774000","4.64540688573215","2976.5","2.80593623361283","0.42945977848692","244","0.413257329081429","731147.402333","Inf","3.35057535838826","4.81099402216018","0.354593114267852","0.276667226608433","11798819","90","5.63006535947712","0","169.72410310278","0","898500","5.629053354438","3630.16666666667","2.8592315033397","0.480429709820081","161.416666666667","0.267355574601567","856324.791167","Inf","3.94864265158484","5.73987730227997","0.370946645562003","0.261122078876085"
