"Routing_plan","FRRR_id_rgt","FRRR_AA","FRRR_AAs","FRRR_OvC","FRRR_TrC","FRRR_SlC","FRRR_RP","FRRR_AL","FRRR_WT","FRRR_RD","FRRR_RCD","FRRR_Ovt","FRRR_OvWt","FRRR_RV","FRRR_SNA","FRRR_RAA","FRRR_RSAA","FRRR_RSLA","FRRR_TRAS","SRRR_id_rgt","SRRR_AA","SRRR_AAs","SRRR_OvC","SRRR_TrC","SRRR_SlC","SRRR_RP","SRRR_AL","SRRR_WT","SRRR_RD","SRRR_RCD","SRRR_Ovt","SRRR_OvWt","SRRR_RV","SRRR_SNA","SRRR_RAA","SRRR_RSAA","SRRR_RSLA","SRRR_TRAS"
"45/20/180/1-3/0a","1887864","354","0.987205929745408","0.765029761904762","19.0200396825397","0","2913000","0.93503714288129","643.464791356185","0.654109005680323","0.0842780904696914","81.5579359165425","0.126603343757219","2724184.919583","Inf","0.767280554325113","0.978978968546234","0.0673110920532577","0.0991616096608137","1985131","357","0.993243243243243","0.938461538461538","19.2977346278317","0","3007500","0.940878703095559","634.978723404255","0.651749005863719","0.0862031486061709","77.1666666666667","0.120689655172414","2804937.190833","Inf","0.763642106925689","0.986754966887417","0.0638296906255386","0.0218999507125255"
"60/15/90/5-1/0","1885869","402","0.985542168674699","0.0615384615384615","17.4017094017094","0","5149500","0.970911530439849","601.321428571429","0.729902899795231","0.127686127306735","92.76","0.153456032719836","4999708.926","Inf","0.797657846765729","0.983642311886587","0.0293760325514208","0.0371259763637452","1984303.5","408.5","1","0.405861387672878","16.5939436769019","0","4677000","0.967463273218188","596.165262397689","0.689778230676361","0.127046844526763","93.7114829080404","0.157190204458738","4524838.3908335","0","0.801207751096441","1","0.0334648362391556","0.0433267549955096"
"45/10/30/7","1890164","156","0.947981366459627","5.56855072463768","19.9132098765432","0","674250","0.812434649451007","622.704545454545","0.737558953682184","0.132116070824722","54.7727272727273","0.0874448904852455","549697.4635","Inf","0.797733498117603","0.919175673357351","0.211004435104789","0.0456709721842179","2005086","151.5","0.957431457431458","6.05927943024717","16.7484289903645","0","605250","0.773488841684953","609.757272727273","0.652437741631312","0.118553613768683","74.9061302681992","0.118770868338091","471941.5146665","Inf","0.803160519517186","0.90614313629702","0.265135183634053","0.0196489300684548"
"Test2 60/20/150/9999*GR","1866879","262","0.992424242424242","0","13.8549618320611","0","960000","0.930582993055208","727.333333333333","0.489459211732356","0.168276486038793","12.6666666666667","0.0174152153987168","893359.673333","Inf","0.815267175572519","0.987654320987654","0.0694170069447917","0.110907424381302","2003081","356","0.972677595628415","0.0449438202247191","13.3314606741573","0","1254000","0.925740588782297","734.142857142857","0.461935958141446","0.161074853245049","34.1428571428571","0.0465071025491341","1160878.698333","Inf","0.818237524414998","0.954337899543379","0.074578390484051","0.102613997535188"
"60 min drive","1891055","14","1","0","11.5294117647059","0","66000","0.944975138888889","491.666666666667","0.864705882352941","0.175829276168066","0","0","60299.41","0","0.86789667896679","1","0.0550248611111111","0.0120475447749153","1977993","14","1","0","10.875","0","63000","0.938727333333333","587","0.88745148771022","0.214891886716279","0","0","59139.822","0","0.898724082934609","1","0.0612726666666667","0.00628323091349609"
"50/20/60/1-3/10","1886354","4.5","0.916666666666667","0","23.55","0","20250","0.937182355085842","600","0.310308292945611","0.0691366064284002","15","0.025","17164.2075","Inf","0.661251196935844","0.848484848484849","0.0628176449141583","0.0446465481603969","1991319","3","0.857142857142857","0","10","0","4500","0.798042777761905","600","0.1","0.0269058295964126","15","0.025","3885.143333","Inf","0.666666666666667","0.705882352941177","0.201957222238095","0.00714285714285714"
"90/UNL/120/Specialty/20","1868091","3","1","0","0","0","4500","0.988333333333333","600","0.1","0.8","15","0.025","4447.5","0","1","1","0.0116666666666667","0","1979505","3","1","0","6","0","4500","0.881933333333333","600","0.1","0.0790513833992095","15","0.025","3968.7","0","0.769230769230769","1","0.118066666666667","0.01"
"120/UNL/60/1-3/0","1874065","5","0.9","0","37.8333333333333","0","34500","0.920596262362082","600","0.471666666666667","0.0653714098766864","15","0.025","32193.5805","Inf","0.603834569045412","0.782608695652174","0.0794037376379176","0.15375","1985400.5","5","1","0","28.0857142857143","0","34500","0.905296551838681","603.5","0.414610104338276","0.0431236065958308","18.5","0.0306219110378913","32505.691833","0","0.659073652239939","1","0.0947034481613191","0.0396782841823056"
"Odessa Test 2: 90/30/120/0","1894553","150","0.957746478873239","7.10674157303371","26.8076923076923","0","526500","0.873820102040816","682.5","0.681111250470337","0.0828448664635787","92.2692307692308","0.13196545464547","459437.810167","Inf","0.729572437339955","0.934604904632153","0.173866657427715","0.0508439764179388","2004431","168","0.967320261437909","9.02162162162162","24.8455284552846","0","669000","0.884405611111111","692.434782608696","0.686806175832589","0.0876621883569873","101.88","0.146404552509053","587770.310667","Inf","0.747372171744165","0.957356076759062","0.221680190016103","0.0333857205277037"
"Routing 3 200/unl/180/7","1906662","105","0.973684210526316","0.162162162162162","21.7142857142857","0","859500","0.941664165018034","666.5625","0.693389592123769","0.106297349384045","36.5625","0.0548523206751055","809360.349833","Inf","0.767102149984569","0.95475113122172","0.0583358349819663","0.06977342334865","1969427","122","0.958620689655172","2.65573770491803","20.0863309352518","0","1087500","0.955046783142069","677.888888888889","0.703551401869159","0.118571969350651","56.5","0.0843755833488893","1038613.376667","Inf","0.771794078200763","0.936068193926478","0.0665306907349159","0.0290915552642471"
"Routing 1 50/30/100/0","1906407","102","0.93859649122807","0.168224299065421","18.7450980392157","0","373500","0.892447876840696","665.0625","0.662625693073959","0.101537390745891","35.0625","0.0527206089653228","333329.282","Inf","0.785116385735581","0.905723905723906","0.107552123159304","0.0593360654989549","1981066","110","0.956896551724138","3.3030303030303","20.4545454545455","0","427500","0.889480860558499","678.117647058824","0.688001395186606","0.113002935239333","56.6875","0.0843956452963618","392993.3895","Inf","0.775643044619423","0.950442477876106","0.136129464988679","0.0218021097146902"
"Austin Test 2: 120/40/120/10","1883375","125","0.962841293571485","4.90605361036296","28.7702224469161","0","374250","0.856663788340011","684.771978021978","0.64877464699573","0.0786362440523508","70.9117647058823","0.103405320160755","322818.3775835","Inf","0.701018006587031","0.941361909067582","0.194587939464349","0.0679133366260284","1976528.5","136.5","0.952128163806996","5.89157014157014","25.7242063492063","0","489000","0.884948227620256","682.347826086957","0.676031500735577","0.0931921351431894","71.0694444444444","0.105672671669092","437473.12775","Inf","0.729483605116496","0.931550802139037","0.1834721042944","0.0155178327816091"
"Routing 3 200/unl/200/7","1893432.5","102.5","0.957356170399649","1.65765765765766","24.2145869273529","0","869250","0.947845033449506","675.13125","0.694386283979157","0.113532279740833","45.13125","0.0665565827228359","823613.2608335","Inf","0.746080126059547","0.92687954020142","0.0569996216321158","0.118952179051604","1965826","88","0.946918767507003","3.7255396691898","21.964196372733","0","739500","0.946465950695495","695.785714285714","0.705173343097199","0.115611216233526","65.7857142857143","0.0944067628158753","695585.5991665","Inf","0.769382555702453","0.911530251484224","0.0650493336087243","0.0525991254745804"
"Routing 2 120/unl/150/10","1892875","94","0.94949494949495","3.65765765765766","26.4504504504505","0","366000","0.87584240545731","671.2","0.691795788637267","0.104113388173782","41.2","0.0613825983313468","328201.3895","Inf","0.733312276268688","0.829931972789116","0.14790028460117","0.0835368782090525","1981106","105","0.974820901812052","5.16919191919192","24.3581339712919","0","403500","0.877368438057115","699.387254901961","0.697727341590456","0.110212758488183","69.3872549019608","0.0991733022588323","352778.040833","Inf","0.753848930045216","0.907670454545455","0.153590672563046","0.0294424982149121"
"Wich-2 100/30/90/15","1892481.5","61","0.9921875","0.44605864944848","22.9185136897001","0","307500","0.920673321113981","529.083333333333","0.735932973371363","0.119222390703201","8.33333333333333","0.0155638449810928","282864.824167","Inf","0.800152034960668","0.991031390134529","0.0800432637181017","0.045657872019839","1967649","67","0.985915492957746","0","35.0149253731343","0","334500","0.878142678125561","528.9375","0.675194529592077","0.0716275450084853","4.0625","0.00768049155145929","293738.725833","Inf","0.709401709401709","0.963470319634703","0.122305752367713","0.0949281766779185"
"25/10/50/40","1868289","63","0.75","4.14285714285714","13.3650793650794","0","378000","0.944372277777778","757.692307692308","0.341624365482234","0.0918074088425802","147.692307692308","0.19492385786802","356972.721","Inf","0.799857380556216","0.545454545454545","0.072889626984127","0.0854822335025381","1950475.5","77.5","0.986086956521739","3.44072785656944","28.8296662999633","0","567750","0.934826004241116","776.375","0.443952232786174","0.0715105253353221","141.083333333333","0.187310165143286","534368.19175","Inf","0.676210139608863","0.971126443677816","0.079352358977167","0.0357687811964713"
"20/20/60/7","1893322","48","0.571428571428571","0.0806451612903226","24.3958333333333","0","279000","0.903752298431624","336.25","0.639326387206203","0.119524221736963","1.61904761904762","0.00454484694559551","250780.386667","Inf","0.819481315090872","0.537931034482759","0.0972092400299145","0.0310224232884203","1974123","53.5","0.59041394335512","0","20.8520754716981","0","335250","0.921001364974184","370.578518518519","0.627047634228557","0.131966083135683","0.75","0.00206395501816016","308931.0144165","Inf","0.820021909073133","0.552747844827586","0.0792741171194795","0.0110392386779613"
"Youngstown Duration 75/20/90/0","1880863","65","1","0","11.1046380090498","0","135750","0.837857217905616","676.270454545455","0.175608019629976","0.0827848967601601","46.9772727272727","0.0696651837073148","112321.1353335","0","0.806127758641546","1","0.166140146006674","0.00792375977623084","1967923","53","1","0","12.8","0","93000","0.834244980502924","675","0.160450160771704","0.0715951257343229","34.1666666666667","0.0589198036006547","71544.696667","0","0.777955697891647","1","0.165755019497076","0.0076944353078214"
"20/10/60/0#","1881403","72","0.570422535211268","0.419753086419753","16.2222222222222","0","427500","0.948381518190757","425.178571428571","0.657118857622847","0.171019063928695","3","0.00705585888282234","404317.594833","Inf","0.867461895294897","0.5424","0.0532900648967552","0.0325454896615715","1970435","61","0.544642857142857","0.145161290322581","15.9016393442623","0","399000","0.948680355555556","441.791666666667","0.659247382816184","0.165868506534249","3.875","0.00963429020841526","378081.683","Inf","0.867634124890062","0.543086172344689","0.0513196444444445","0.0190436780636774"
"Remote 1 60/15/60/0","1870136","43","1","2.81395348837209","27.046511627907","0","348000","0.947602250956897","834.714285714286","0.474242683552969","0.0852311334320131","118.285714285714","0.141708026698614","329765.583333","0","0.704372140315201","1","0.0610902777787356","0.199041588225227","1975707.5","63","1","2.7089552238806","28.9424103737605","0","486000","0.952793218774166","787.886363636364","0.470292522632511","0.0857384956010997","38.5136363636364","0.0500587832851598","458618.0924165","0","0.665510960834385","1","0.0564590046946923","0.0590698811877153"
"80/30/90/0","1881466.5","169.5","0.993928466293789","1.12463217491712","24.1432226399332","0","1350750","0.959127795518075","765.734601449275","0.629814778683289","0.111986942939147","71.5416666666667","0.0929554224443387","1297727.4686665","Inf","0.740941672718981","0.988685697903014","0.0436807491552239","0.0558048251355354","1987351.5","159","0.990561450044209","2.82395756229953","24.3120821299996","0","1295250","0.957129019307902","755.4375","0.556544285953231","0.104079614390248","70.4375","0.0932245280963831","1242329.7824165","Inf","0.724495313270244","0.981116787519227","0.0530832914228415","0.0350083234093974"
"200/unl/ 200/0","1895256","112","0.966666666666667","4.86065573770492","16.0686274509804","0","951000","0.968333350651035","622.666666666667","0.744608963529762","0.130880635584335","55.6470588235294","0.0897148973435828","918411.756667","Inf","0.810956701504537","0.943977591036415","0.0449057005812254","0.0365872907644848","1999577","95","0.983131980852519","4.14055555555556","17.2539721946375","0","768000","0.968490519948757","608.583333333333","0.648343706964284","0.13742035351513","49.6770833333333","0.0802741705976502","743940.68675","Inf","0.781680093531011","0.969699225729601","0.0430900055096078","0.0293286355717839"
"FSSwk2/wk4*","1889085.5","34.5","0.725","9.78781512605042","10.9579831932773","0","51750","0.82487997004295","585.318181818182","0.18909921704085","0.0910865600337959","22.3426573426573","0.0385668548319151","42933.607333","Inf","0.761231189592594","0.725","0.343998541534921","0.0147359193251653","1976601","33","0.754032258064516","6.07142857142857","10.9971631205674","0","49500","0.832530016250591","593.4375","0.233536623469954","0.106703349787797","27.2727272727273","0.0467596606753685","41468.9933335","Inf","0.794520549389624","0.754032258064516","0.274864443775397","0.0080043479954179"
"FSSwk2/wk4/90/0/60/20an","1895563","101","0.74585635359116","4","10.2666666666667","0","349500","0.833297782546495","563.15625","0.168026191665279","0.0543266093026509","65.625","0.115708854482341","291237.575","Inf","0.74507874015748","0.835125448028674","0.21570078683834","0.0190472427621594","1970773","134","0.772222222222222","2.48201438848921","9.9375","0","364500","0.873953755496922","572.826086956522","0.157950664136622","0.0518205686591534","47.5609756097561","0.0828377230246389","321831.125","Inf","0.736695595218602","0.887587822014052","0.132370010264819","0.00579963924740584"
"AM 45/20/60/7","1889534","175","0.920918032786885","0.111111111111111","20.9167971553468","0","1041000","0.917052042364492","738.050582750583","0.408639864515653","0.0890372452353041","135.284482758621","0.18413580254838","957436.91725","Inf","0.786887024574483","0.827408633675378","0.0855924238451065","0.026842121727064","1958169","186","0.901098901098901","1.9390243902439","19.6060606060606","0","999000","0.912183621639785","740.607142857143","0.406085740463905","0.0942848955869404","152.090909090909","0.207263352855784","906969.220833","Inf","0.80831545461271","0.778672032193159","0.0962107255953142","0.0136282308879846"
"90/10/180/Specialty/15ak","1889500","261","1","4.7008229991882","12.4410615960649","0","982500","0.88591115475543","591.022005444646","0.247670631911705","0.0687655749280204","85.1680785868782","0.145658457204858","854679.5306665","0","0.770174607417816","1","0.144271667828662","0.0187390547458054","1988588","234.5","1","2.29498376108999","14.3572404371585","0","825000","0.877947485314238","592.380606060606","0.248958001931251","0.0771689488970586","84.4678787878788","0.141526082827049","740551.5948335","0","0.762989309218487","1","0.136212741631887","0.0131303066416638"
"FSSwk2/wk4/65/10/80/0","1895269","78","0.650943396226415","0","8.49450549450549","0","244500","0.894994962222222","600","0.201526032315978","0.0789352505604763","61.0952380952381","0.104325906651488","225803.004","Inf","0.805622009569378","0.465909090909091","0.105005037777778","0.00985372174395464","1958422","80","0.703296703296703","0","9.57142857142857","0","187500","0.897503122477273","605.7","0.234035800431636","0.0903063784097476","48.7083333333333","0.0807376200013813","164953.032167","Inf","0.81085776330076","0.670411985018727","0.109054243947858","0.00818000175217144"
"90/10/120/1-3/10","1889422","137","0.973724668064291","0","25.9322408739675","0","2473500","0.971027628270288","612.424450549451","0.631569248019898","0.0946359812487945","92.4076923076923","0.147703674861539","2403780.216","Inf","0.742565052550696","0.990801479348249","0.0305299169638104","0.0563817089522837","1988162.5","118","0.991269662075713","0.302013422818792","25.5839307048984","0","1684500","0.963239577587245","605.094982078853","0.53383410177408","0.0916216287782038","83.8462962962963","0.138153392390012","1620704.555167","Inf","0.734065244146614","0.995738233712917","0.0382781052254474","0.0237140298521832"
"50/10/180/1-3/10d","1889351","158.5","0.953219696969697","0.0612445994087774","18.4723236453921","0","1224000","0.94465946860954","622.335858585859","0.56614335775229","0.0870842396605905","135.609126984127","0.220740892946376","1154550.64775","Inf","0.760685337810416","0.924377791605247","0.0556064420930518","0.0437961088163315","1952212.5","108.5","0.973197245041905","0","16.9819065977394","0","843750","0.955148532656563","595.526785714286","0.536807771739892","0.0999367175549142","66.3452380952381","0.110186114587822","805923.071","Inf","0.768578834509529","0.954305283757338","0.0448514673434375","0.039203393970517"
"90/10/180/Specialty/15af","1895829","98","0.98989898989899","0","15.0510204081633","0","382500","0.82027708932549","609.411764705882","0.157395618386969","0.0417220957313232","121.794117647059","0.199855212355212","313755.986667","Inf","0.690219484020023","0.9375","0.17972291067451","0.0238405848224481","2005641","82","1","0","14.4166666666667","0","378000","0.800127877425926","609.342105263158","0.16268026732325","0.0391254131109814","106.071428571429","0.174111853675695","302448.337667","0","0.711954528786212","1","0.21574513844709","0.0129287903766588"
"90/30/150/1-4/0`","1883439","204","0.9812734082397","2.07179487179487","26.1911764705882","0","2226000","0.899336750673854","619.90625","0.649386762004072","0.102462574797778","103.666666666667","0.181488653855703","2001923.607","Inf","0.709950599858857","0.969211822660099","0.110379986587463","0.0920903950471156","1970197.5","228.5","0.984167381565151","1.13180529858678","24.0842518600165","0","2215500","0.91326484338064","625.732291666667","0.646216277449178","0.114363149735431","93.2622739018088","0.150381615949531","2026961.877583","Inf","0.734499330397498","0.973959714789447","0.0902400646887074","0.0385731761927575"
"90/10/180/Specialty/15f","1889448.5","59.5","1","0.0357142857142857","11.0387755102041","0","147750","0.887025900138296","601.970588235294","0.179563453412923","0.0740538002925048","66.1176470588235","0.109558537060485","130449.7490835","0","0.716118716878506","1","0.113367181622711","0.0353303924784845","1982223","69","1","0","12.8450704225352","0","223500","0.925186643459916","596.538461538462","0.242101608610115","0.083856267959891","39.4705882352941","0.0660043281526657","210364.731","0","0.724403927068724","1","0.0748133565400844","0.0100606190194894"
"90/10/180/Specialty/15aoo","1901681.5","408.5","1","2.24321493855997","11.3130211712686","0","1605937.5","0.829222357002276","561.667644183773","0.240833318915514","0.0477444842663598","120.183035714286","0.211511301140212","1326917.0944165","0","0.752706269062406","1","0.185374845118279","0.0182203357180002","1970591","389","1","2.43548387096774","11.4206896551724","0","1329000","0.856364319226358","567.146551724138","0.238582796897967","0.055911610671155","86.0434782608696","0.153830607549282","1090795.783333","0","0.76146582733813","1","0.152610039748001","0.00831647816248525"
"Min/15/120/1-3/0","1895436.5","25.5","0.921875","0","31.8672456575682","0","207000","0.942579475135274","650","0.558237866574821","0.0643315028790569","70","0.105941841090176","195116.4126665","Inf","0.619437006238975","0.854718066743383","0.0574205248647257","0.0917734390888753","1976168","24","0.94510582010582","0","35.7139130434783","0","184500","0.942079591789803","658.583333333333","0.576650326797386","0.0699358462593896","71.5833333333333","0.108173746478359","173258.917","Inf","0.634109098836552","0.899880708929789","0.0579204082101972","0.0432079399937256"
"FSSwk2/wk4/90/0/60/20v","1889526.5","192","0.697505960022006","0.239010989010989","9.69437787727817","0","929250","0.883690026441921","606.916666666667","0.16972162939841","0.0583178341176581","101.132786885246","0.166769665287542","822339.81","Inf","0.775175319281409","0.882589446589447","0.117902249286908","0.0129733124676508","1964451.5","173","0.685097832327339","0.0976470971101276","10.1005434782609","0","594000","0.844537504193578","605.547327249022","0.156090296688929","0.0580278780802023","89.2264150943396","0.149464494788974","500330.2375","Inf","0.773948906239567","0.83427712028032","0.158011302332969","0.0080854301290892"
"50/15/60/1-4/10po","1895441","497","0.940070017953321","0.461762877424231","19.2243102299616","0","4052250","0.929796963226077","599.957291666667","0.611610303738013","0.146675246112217","35.6154761904762","0.0595496779396389","3763635.335583","Inf","0.763554950979999","0.900225594168561","0.0715393415375374","0.0456364232672787","1982515","468","0.957009345794393","0.482625482625483","18.9755434782609","0","3673500","0.935295992679217","595.943181818182","0.561277579728298","0.133017754164867","35.3736263736264","0.0596759017250392","3465125.645417","Inf","0.762375265826926","0.930534581697372","0.0663853954100956","0.0189529804730267"
"Basic 1 30/10/40/0","1889737","42.5","0.756763285024155","0.01","25.6402597402597","0","276000","0.924714929715664","482.524064171123","0.694930646040333","0.123532636747907","7.98951048951049","0.0162868646633726","253429.2945","Inf","0.811859508070307","0.74749899959984","0.075456303161048","0.0419199872590533","2002512","28","0.486111111111111","0","21.9142857142857","0","190500","0.940158538652174","467.133333333333","0.716880495891596","0.152041299448044","2.11111111111111","0.00535060546324979","179758.8395","Inf","0.843632455668995","0.455555555555556","0.0608885989146341","0.0181179293772191"
"80/10/180/Specialty/20","1902361.5","665","1","0.472785914955132","10.6860391194429","0","2622600","0.919213657487538","597.109456635319","0.235082644814292","0.0823057333966876","38.8068181818182","0.0652758596701271","2435521.8228335","0","0.767143624210182","1","0.10344400201847","0.0119090473181836","1982814","257","1","0.204043469433551","11.0885127400687","0","713250","0.894314641679922","593.918530947054","0.243753514085979","0.0802803998190637","47.5170527670528","0.0801915634813939","638479.0951665","0","0.773299053415323","1","0.108423323875974","0.00542042179742065"
"120/10/120/1-3/0e","1889992","17","0.975","6.31578947368421","31.2754385964912","0","106500","0.857329937167869","625","0.367341918124159","0.0472274281202079","63","0.101313344865142","91973.8570835","Inf","0.63012881372669","0.932432432432432","0.173920062832131","0.113733333333333","1971254","15","0.944444444444444","0","27.85","0","117000","0.941957725068376","645","0.418604651162791","0.0827872603994707","55","0.0852713178294574","107501.562333","Inf","0.688129899216125","0.898989898989899","0.0580422749316239","0.024058396682792"
"60/10/180 RUN LAST","1908322","136","0.992700729927007","0.0746268656716418","21.5874125874126","0","1119000","0.955921633899017","632.555555555556","0.699370286869315","0.121096107350561","47.5555555555556","0.0751800456701212","1069676.308333","Inf","0.763398581075306","0.986648865153538","0.0441230488534406","0.0454646325392495","1946952","100","0.970873786407767","0","22.0260869565217","0","798000","0.948423835680751","617.6875","0.610821382007823","0.108281032122369","32.6875","0.0529191541030052","757693.231667","Inf","0.73101979453771","0.946666666666667","0.0516512816901408","0.0431252843797097"
"90/0/180/1-3/20","1871807","112","1","1.96428571428571","22.9910714285714","0","1014000","0.940863246548323","625.55","0.477899448485333","0.0690238124890477","58.55","0.0935976340820078","954035.332","0","0.698971241524433","1","0.0645608165680473","0.20581887938614","2000840.5","124.5","0.992734930244801","0.840277777777778","21.86618287373","0","1119000","0.947264779973824","609.986928104575","0.528561920994913","0.0784231009657002","61.3049450549451","0.100855613257004","1065377.19075","Inf","0.721697151313934","0.99488624770455","0.0588935800563181","0.0340356895199317"
"90/30/120 SanAntonio NEW","1896939","55","0.887096774193548","0.470588235294118","21.3","0","460500","0.941074037842995","635.222222222222","0.697388632872504","0.0768616086868034","41.7777777777778","0.0657687598390764","431193.4315","Inf","0.760942760942761","0.814323607427056","0.0592158172294686","0.0385293202944124","1995385.5","61.5","0.966629588431591","0.276244588744589","23.780303030303","0","497250","0.924613529622509","617.181818181818","0.573126226554481","0.0599741249155814","26.4545454545455","0.0428505155823578","458377.659","Inf","0.724011229807905","0.939170506912442","0.0763102855686777","0.0374865725230904"
"FSSwk2/wk4/70/30/60/10","1890385.5","656.5","0.734285532813567","0.592284899034241","7.40356803086242","0","1945500","0.892943928730637","600.28396789847","0.180495622592612","0.0764030228834392","41.482253950479","0.0691024692804138","1741249.23875","Inf","0.801657210675349","0.541218726887016","0.113900325762883","0.0111570953106721","1971341","602","0.733038348082596","1.31771595900439","8.40199335548173","0","1998000","0.913260164247748","598.401408450704","0.165573660226336","0.075556637656364","35.9668874172185","0.0601126766799119","1824693.808167","Inf","0.765589464219601","0.606752730883813","0.0931545094279322","0.00515172478515168"
"30/10/60","1872024","8","0.727272727272727","0","17.75","0","30000","0.588629166666667","615","0.535772357723577","0.225708758318225","15","0.024390243902439","17658.875","Inf","0.822721598002497","0.625","0.411370833333333","0.115447154471545","2017667.5","14.5","0.847368421052632","6.25","17.1519607843137","0","55500","0.576229861113333","567.25","0.452916851277507","0.169950189828329","68.5","0.122918755684071","32613.8708335","Inf","0.800650060298112","0.764367816091954","0.47585347222","0.0571837814014985"
"90/10/180/Specialty/9999","1884168","49","0.976744186046512","2.85714285714286","21.45","0","114000","0.88251123396748","616.444444444444","0.342797783933518","0.0800547045721899","72.7272727272727","0.110803324099723","103698.639667","Inf","0.657894736842105","0.873417721518987","0.167353264677507","0.0622825648608684","1965256","45.5","1","2.03808353808354","22.730193236715","0","113250","0.811499366767698","627.226495726496","0.365474030120754","0.0781058148840897","86.5111111111111","0.136067536366649","91810.6515","0","0.681288679963625","1","0.188584488881561","0.0214991892278152"
"Min/10/180/1-3/7","1896565","42","0.912962962962963","0","21.785","0","164250","0.858020293028942","587.229166666667","0.534539482299976","0.0691373622094127","100.02380952381","0.1701574404856","140781.7323335","Inf","0.716462396191484","0.862512798010823","0.151413669235209","0.0515315936755166","1959308","39.5","0.909868421052632","0","20.2241653418124","0","144750","0.83928826039226","594.553571428571","0.543492149310046","0.0596628225726629","120.044642857143","0.201952637395748","123358.5635","Inf","0.741192627868607","0.858367346938776","0.16071173960774","0.0312392870812601"
"Bo-2 90/60/100/7","1884327","113","0.953333333333333","4.86666666666667","32.1328671328671","0","1146000","0.941342545600412","652.842105263158","0.637858755240245","0.083789840185535","99.7391304347826","0.144695345023338","1090842.731167","Inf","0.698984605306256","0.971971971971972","0.0704528543309303","0.100723289475","2013531","84","0.935483870967742","0.428571428571429","38.6309523809524","0","850500","0.934339023319224","678.533333333333","0.605081346110987","0.0734939264621361","86.5333333333333","0.127529966594616","794655.339333","Inf","0.64491560312886","0.96","0.0667191777389771","0.114054807340196"
"60/30/120 - RUN LAST!","1884505","11","1","0","18.3333333333333","0","84000","0.955133994939394","611.333333333333","0.389578163771712","0.0841563132411097","30.5","0.0466360856269113","81389.996333","0","0.760087241003272","1","0.0448660050606061","0.0310696369814985","1983179","12","1","0","18.4166666666667","0","99000","0.971903767676768","615","0.465040650406504","0.10982456758464","15","0.024390243902439","96218.473","0","0.721311475409836","1","0.0280962323232323","0.179674796747967"
"45/45/90/7D","1872178","25","0.892857142857143","3.92","35.6","0","240000","0.9348205013875","709.6","0.371758737316798","0.0521093043922551","108.6","0.15304396843292","224356.920333","Inf","0.597102761430512","0.842105263157895","0.0753878319458334","0.250845546786922","2021933","11","0.733333333333333","0.0909090909090909","24.8181818181818","0","111000","0.956341798801802","636","0.292976939203354","0.0578222268699105","45","0.0707547169811321","106153.939667","Inf","0.671875","0.649122807017544","0.0437032462432432","0.143081761006289"
"Min/30/60/1-1/0","1897532","60","0.952380952380952","0","34.8163265306122","0","495000","0.934672592893387","612.111111111111","0.526933701657459","0.0703497368510447","38.7777777777778","0.063350880377564","471096.428","Inf","0.63564796124344","0.916666666666667","0.0653274071066127","0.101285744973224","1978367","46.5","0.93426724137931","2.09471766848816","33.5873737373737","0","343500","0.937962542281479","576.833333333333","0.523460822231772","0.0667438071650903","50.3958333333333","0.0862271628770845","322981.7615835","Inf","0.62979195555584","0.876328465479012","0.0712801467209815","0.0405423341010024"
"50/15/120/1-4/15","1897762","632","0.990595611285266","0.459459459459459","20.3513513513514","0","6442500","0.939743642478386","599","0.680439621591541","0.11224846026097","84.5368421052632","0.139883648017836","6054298.416667","Inf","0.754129324467573","0.986157253599114","0.0617231794075281","0.0741949687563399","1984497","522.5","0.990288119629013","0.0912601732345841","19.9539907966892","0","5214750","0.943598962313036","601.516853932584","0.669409291910328","0.11116020724869","83.4465936566634","0.1365131080033","4919958.8154165","Inf","0.759575887792959","0.986163563253038","0.0590186133309047","0.0530959177249898"
"75/15/60/1-2/5","1897476","37","0.880952380952381","0","27.8648648648649","0","271500","0.930681806014733","593.571428571429","0.495788206979543","0.0603855824932239","38.5","0.0638606676342525","252680.110333","Inf","0.670180370110096","0.783549783549784","0.069318193985267","0.0822948366176104","1966192.5","30.5","0.854385964912281","0","25.247668997669","0","216750","0.942060015570247","596.25","0.513138307895233","0.0780448031220481","48.9","0.0813777041321951","201543.8253335","Inf","0.696634363124672","0.741173199888796","0.0579602547000228","0.0283633022312698"
"60/15/60/1-4/10","1903570.5","147","0.949134199134199","0.805401490066225","19.4574917218543","0","1403250","0.93783894855945","595.423076923077","0.612049348107776","0.125302365776588","60.3653846153846","0.101637167420286","1317656.747667","Inf","0.763034994410904","0.92211438528141","0.0656162023237452","0.0471593163677736","1972236","125","0.974025974025974","0.248","20.58","0","1168500","0.944329317746032","609.761904761905","0.627515208235845","0.119094823732244","54.0476190476191","0.0886372510737993","1101471.237","Inf","0.753000480076812","0.955056179775281","0.0563150408983269","0.0402839304517178"
"Spo-3 Min/unl/240/7","1873212","108","0.892561983471074","5.13888888888889","34.1018518518519","0","1147500","0.939860050544662","700.647058823529","0.62513642851146","0.0781485833363087","137.411764705882","0.196121232474184","1078489.408","Inf","0.669062808877707","0.854748603351955","0.0674384244008715","0.309209973973638","2013926","100","0.978260869565217","2.2037037037037","31.1388888888889","0","1000500","0.94229224636042","671","0.581985524081851","0.0731460056732323","116.1875","0.173155737704918","936539.569667","Inf","0.672541382667965","0.967897271268058","0.0585645806158098","0.0955945779420826"
